# Constructed from biom file
# OTU ID	SSU_rRNA	taxonomy	taxid
107510	5.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter	547
173175	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter_sp._R4-724	1166138
128948	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia	561
198601	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia_albertii	208962
177114	3.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia_coli	562
75087	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Izhakiella	1780190
48029	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera	579
148039	3.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella_enterica	28901
94910	3.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Shimwellia	1335483
60687	3.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae	1903409
117057	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Buchnera	32199
51157	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Erwinia	551
226707	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea	53335
95706	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Photorhabdus	29487
186772	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia	586
93719	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pectobacteriaceae	1903410
79418	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae	1903411
27392	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia	613
29712	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__Serratia_marcescens	615
170329	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	118969
181314	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Aquicella	254245
106359	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Candidatus_Berkiella	1755683
79056	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Candidatus_Berkiella;s__Candidatus_Berkiella_aquae	295108
44993	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Coxiella	776
123770	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Rickettsiella;s__Rickettsiella_sp._5-186-2	866472
43744	15.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella	445
219365	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales	135618
36204	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales	1775403
50017	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Sinobacteraceae	568386
116670	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Sinobacteraceae;g__Hydrocarboniphaga	243627
9331	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Sinobacteraceae;g__Nevskia	64001
53519	10.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Steroidobacteraceae	2689614
145901	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Steroidobacteraceae;g__Steroidobacter	469322
101644	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	135619
1161	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	135620
121056	3.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	135625
204424	16.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	712
90983	4.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Gallibacterium	155493
32263	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Gallibacterium;s__Gallibacterium_genomosp._3	505345
120573	7.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	724
65967	70.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	72274
186210	30.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	468
142899	175.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	469
214972	4.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges	222991
102995	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella	475
144277	90.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	135621
72898	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azotobacter	352
38947	778.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	286
183216	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_aeruginosa	287
5882	5.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_moraviensis	321662
92376	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_plecoglossicida	70775
185081	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._HB02	1391858
78722	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_sp._phDV1	253237
182431	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Fastidiosibacteraceae;g__Caedibacter	28905
92713	5.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	135614
68678	12.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella	231454
70474	21.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	32033
173867	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas	490567
237265	3.0	sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas	83618
231590	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__Bacteriovoracaceae	263369
25886	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter	263370
183483	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales	213481
151158	1.0	sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae	213483
129751	9.0	sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio	958
233120	46.0	sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Oligoflexales	1553901
16049	2.0	sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae	1553902
70948	17.0	sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__Oligoflexus	1553903
179006	4.0	sk__Bacteria;k__;p__Spirochaetes	203691
78137	2.0	sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia	203692
68778	1.0	sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Brevinematales	1643687
164232	2.0	sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	136
151248	1.0	sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae	137
72792	1.0	sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sphaerochaeta	399320
77496	12.0	sk__Bacteria;k__;p__Synergistetes	508458
50224	5.0	sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales	649776
8047	4.0	sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	649777
126134	18.0	sk__Bacteria;k__;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Fretibacterium	1434006
110413	13.0	sk__Bacteria;k__;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales	2085
21739	10.0	sk__Bacteria;k__;p__Verrucomicrobia	74201
102469	6.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Methylacidiphilae;o__Methylacidiphilales;f__Methylacidiphilaceae	717964
109968	1.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae	414999
2614	10.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae	134623
237598	1.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus	178440
17101	7.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Spartobacteria;o__;f__;g__Candidatus_Xiphinematobacter	134550
230204	1.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Spartobacteria;o__;f__;g__Terrimicrobium	1649503
77972	8.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales	1836787
51962	6.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__Chthoniobacteraceae	1836792
184374	3.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Candidatus_Udaeobacter	1921511
138654	13.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Spartobacteria;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter	295577
83155	116.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae	203494
237651	2.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	48461
31386	3.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia_subdivision_3;g__Pedosphaera	1032526
104471	1.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	203557
138635	1.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Brevifollis	1383070
211287	1.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter	518753
102977	1.0	sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter	48463
18096	2.0	sk__Bacteria;k__;p__candidate_division_NC10	640293
100053	79090.0	sk__Eukaryota	2759
133593	132.0	sk__Eukaryota;k__;p__;c__;o__Ancyromonadida	2686027
84446	1.0	sk__Eukaryota;k__;p__;c__;o__Ancyromonadida;f__;g__Nutomonas	1291202
177376	7.0	sk__Eukaryota;k__;p__;c__;o__Ancyromonadida;f__Ancyromonadidae	85705
166703	20.0	sk__Eukaryota;k__;p__;c__;o__Ancyromonadida;f__Ancyromonadidae;g__Ancyromonas	85706
213146	2.0	sk__Eukaryota;k__;p__;c__;o__Ancyromonadida;f__Planomonadidae	1294546
159997	1.0	sk__Eukaryota;k__;p__;c__;o__Ancyromonadida;f__Planomonadidae;g__Planomonas;s__Planomonas_micra	554453
87341	14.0	sk__Eukaryota;k__;p__;c__;o__Colponemida	2683325
34108	1.0	sk__Eukaryota;k__;p__;c__;o__Colponemida;f__Acavomonidia	2683326
157689	10.0	sk__Eukaryota;k__;p__;c__;o__Colponemida;f__Colponemidia	1492816
142153	7.0	sk__Eukaryota;k__;p__;c__;o__Jakobida	556282
206756	2.0	sk__Eukaryota;k__;p__;c__;o__Jakobida;f__Stygiellidae	2683625
167998	1.0	sk__Eukaryota;k__;p__;c__;o__Pirsoniales	2587759
5929	441.0	sk__Eukaryota;k__;p__;c__;o__Rigifilida	1237875
210344	57.0	sk__Eukaryota;k__;p__;c__;o__Rigifilida;f__;g__Micronuclearia	238745
224548	22.0	sk__Eukaryota;k__;p__;c__;o__Rigifilida;f__;g__Micronuclearia;s__Micronuclearia_podoventralis	238746
39619	3.0	sk__Eukaryota;k__;p__;c__;o__Rigifilida;f__;g__Rigifila	1237874
130264	5.0	sk__Eukaryota;k__;p__;c__;o__Rigifilida;f__;g__Rigifila;s__Rigifila_ramosa	1122280
210578	216.0	sk__Eukaryota;k__;p__;c__;o__Rotosphaerida	2686024
101696	418.0	sk__Eukaryota;k__;p__;c__;o__Rotosphaerida;f__Nucleariidae	154966
27737	1981.0	sk__Eukaryota;k__;p__;c__;o__Rotosphaerida;f__Nucleariidae;g__Nuclearia	154967
123404	5.0	sk__Eukaryota;k__;p__;c__;o__Rotosphaerida;f__Nucleariidae;g__Nuclearia;s__Nuclearia_moebiusi	154969
74263	11.0	sk__Eukaryota;k__;p__;c__;o__Rotosphaerida;f__Nucleariidae;g__Nuclearia;s__Nuclearia_thermophila	517774
221576	364.0	sk__Eukaryota;k__;p__;c__;o__Telonemida	589438
137496	23.0	sk__Eukaryota;k__;p__;c__;o__Telonemida;f__;g__Telonema	232264
101265	7.0	sk__Eukaryota;k__;p__;c__Acantharea	65574
184246	3.0	sk__Eukaryota;k__;p__;c__Acantharea;o__Arthracanthida	85460
203864	445.0	sk__Eukaryota;k__;p__;c__Aphelidea	1498967
209333	17.0	sk__Eukaryota;k__;p__;c__Aphelidea;o__;f__Aphelidiaceae	2689233
77252	7.0	sk__Eukaryota;k__;p__;c__Aphelidea;o__;f__Aphelidiaceae;g__Aphelidium	1498217
15207	3.0	sk__Eukaryota;k__;p__;c__Aphelidea;o__;f__Aphelidiaceae;g__Paraphelidium	1886674
49577	463.0	sk__Eukaryota;k__;p__;c__Bigyra	2683628
70041	1.0	sk__Eukaryota;k__;p__;c__Bigyra;o__;f__Placidida	159340
52583	170.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Amphifilida	2699529
125725	193.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Amphifilida;f__;g__Sorodiplophrys	1804150
129336	2729.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida	33651
40236	1.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__;g__Caecitellus	127147
200599	13.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__;g__Halocafeteria	357349
174227	4.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__;g__Rictus	743683
153607	32.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Bicosoecidae	238883
236695	78.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Bicosoecidae;g__Bicosoeca	272143
118822	6.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Cafeteriaceae	238884
76960	1.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Cafeteriaceae;g__Cafeteria	33652
53792	2.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Cafeteriaceae;g__Pseudobodo	167960
137517	25.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Siluaniidae	78391
148416	2.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Siluaniidae;g__Adriamonas	136832
11172	9.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Siluaniidae;g__Adriamonas;s__Adriamonas_peritocrescens	136833
6518	2.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Siluaniidae;g__Nerada	281459
125401	2.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Siluaniidae;g__Nerada;s__Nerada_mexicana	281460
223635	4.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Siluaniidae;g__Paramonas	272152
230662	7.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Bicosoecida;f__Siluaniidae;g__Siluania;s__Siluania_monomastiga	78393
132691	6.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Labyrinthulida	2699527
168885	31.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Labyrinthulida;f__Labyrinthulaceae	35132
182567	40.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Labyrinthulida;f__Labyrinthulaceae;g__Labyrinthula	35133
138448	1.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Labyrinthulida;f__Labyrinthulaceae;g__Labyrinthula;s__Labyrinthula_sp.	1678526
39933	2.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Oblongichytrida	2699530
77710	5.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Opalinata	42740
40248	11.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Opalinata;f__Blastocystidae	2547934
126278	2.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Opalinata;f__Blastocystidae;g__Blastocystis	12967
97922	6.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Thraustochytrida	2699528
108583	33.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae	33674
122907	1.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__;s__Thraustochytriidae_sp._KB8	1233125
179687	1.0	sk__Eukaryota;k__;p__;c__Bigyra;o__Thraustochytrida;f__Thraustochytriaceae;g__Aurantiochytrium;s__Aurantiochytrium_sp._TN3	672124
196983	163.0	sk__Eukaryota;k__;p__;c__Breviatea	1401294
63665	1.0	sk__Eukaryota;k__;p__;c__Breviatea;o__;f__;g__Pygsuia;s__Pygsuia_biforma	1277256
237075	10.0	sk__Eukaryota;k__;p__;c__Breviatea;o__;f__;g__Subulatomonas	1249678
157930	154.0	sk__Eukaryota;k__;p__;c__Choanoflagellata	28009
87705	132.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida	1924739
106316	25.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Stephanoecidae	1158810
10152	1.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Acanthoecida;f__Stephanoecidae;g__Didymoeca	1042545
208226	304.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida	1924738
195389	140.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae	81529
140468	2.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae;g__Codosiga;s__Codosiga_hollandica	1742608
100227	9.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae;g__Lagenoeca	418243
116427	1.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae;g__Monosiga	81525
124849	2.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae;g__Monosiga;s__Monosiga_ovata	81526
140810	10.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae;g__Salpingoeca	86017
108501	1.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae;g__Salpingoeca;s__Salpingoeca_tuba	1051734
190946	14.0	sk__Eukaryota;k__;p__;c__Choanoflagellata;o__Craspedida;f__Salpingoecidae;g__Sphaeroeca	37101
177097	459.0	sk__Eukaryota;k__;p__;c__Chrysophyceae	2825
92504	22.0	sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales	96792
49982	38.0	sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae	98651
51351	12.0	sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae;g__Ochromonas	2985
3066	44.0	sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae;g__Spumella	89043
133804	1.0	sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Paraphysomonadaceae;g__Paraphysomonas	36769
85114	559.0	sk__Eukaryota;k__;p__;c__Cryptophyceae	3027
72180	14.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Cryptomonadales	589350
134312	3.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadaceae	2896
132465	2.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadaceae;g__Cryptomonas	3030
224837	2.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Cryptomonadales;f__Hemiselmidaceae	589351
222114	10.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Cyathomonadacea	2698752
50417	14.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Cyathomonadacea;f__Goniomonadaceae	31323
180709	18.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Cyathomonadacea;f__Goniomonadaceae;g__Goniomonas	31324
25027	1.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Cyathomonadacea;f__Goniomonadaceae;g__Goniomonas;s__Goniomonas_sp._SH-8	307246
224230	5.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Kathablepharidacea	339960
191879	12.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Kathablepharidacea;f__Katablepharidaceae	339961
101069	7.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Kathablepharidacea;f__Katablepharidaceae;g__Hatena	327053
2375	1.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Kathablepharidacea;f__Katablepharidaceae;g__Hatena;s__Hatena_arenicola	327054
81059	2.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Kathablepharidacea;f__Katablepharidaceae;g__Katablepharis	339962
167226	14.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Pyrenomonadales	589342
91662	20.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Pyrenomonadales;f__Chroomonadaceae	589345
123932	2.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Pyrenomonadales;f__Chroomonadaceae;g__Chroomonas	3028
24030	1.0	sk__Eukaryota;k__;p__;c__Cryptophyceae;o__Pyrenomonadales;f__Pyrenomonadaceae	589344
12399	3.0	sk__Eukaryota;k__;p__;c__Dictyochophyceae	39119
69447	5.0	sk__Eukaryota;k__;p__;c__Dictyochophyceae;o__Pedinellales	35680
71908	223.0	sk__Eukaryota;k__;p__;c__Dinophyceae	2864
26456	11.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gonyaulacales	40984
138237	5.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gonyaulacales;f__Ceratiaceae	39451
96761	2.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gonyaulacales;f__Gonyaulacaceae	33834
137069	10.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales	2953
66460	21.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Gymnodiniaceae	66801
81700	2.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Gymnodiniaceae;g__Gymnodinium;s__Gymnodinium_lira	1779438
37724	24.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Gymnodiniaceae;g__Gyrodinium	60594
146880	1.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Kareniaceae;g__Karlodinium	157684
197015	1.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Ptychodiscaceae	1886617
117690	6.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Ptychodiscaceae;g__Ptychodiscus	1886618
46354	1.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Tovelliaceae;g__Katodinium	373099
206729	14.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Noctilucales	2964
85436	1.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Oxyrrhinales;f__Oxyrrhinaceae	174810
231741	15.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales	2910
219376	4.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Amphidiniopsidaceae	1434916
81612	1.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Heterocapsaceae;g__Heterocapsa	2918
155228	1.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Kryptoperidiniaceae;g__Durinskia	400754
24437	2.0	sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Kryptoperidiniaceae;g__Kryptoperidinium;s__Kryptoperidinium_foliaceum	160619
